grid_id,lat,lon,proj_x_epsg3031,proj_y_epsg3031,wgs84_elev_from_pgc,dist_coast_scar_km,precipitation_racmo,temperature_racmo,slope_dem,aspect_dem,litho,acbr,region_tm,region_svl,region_nvl,region_nwap
GRID_00168,-85.908,-149.814,-223486.47617387,-384204.1199948604,1003.18,58015.14,189.181,-29.039,18.87,190.99,g,Transantarctic Mountains,1,0,0,0
GRID_00169,-85.913,-149.925,-222469.3249272849,-384165.96159931354,1209.87,58162.01,189.181,-29.039,29.184,276.117,g,Transantarctic Mountains,1,0,0,0
GRID_00170,-85.918,-150.037,-221446.45793429101,-384129.1724309049,1289.96,58325.22,189.181,-29.039,32.436,205.635,g,Transantarctic Mountains,1,0,0,0
GRID_00171,-85.922,-150.149,-220478.69966539796,-384184.1473301133,1287.51,58504.96,189.181,-29.039,34.69,112.769,g,Transantarctic Mountains,1,0,0,0
GRID_00172,-85.936,-150.487,-217458.71547591733,-384153.5808101081,1639.44,59117.91,189.181,-29.039,53.739,237.756,g,Transantarctic Mountains,1,0,0,0
GRID_00173,-85.94,-150.6,-216487.1829334184,-384202.8550671075,1659.5,59351.12,189.181,-29.039,28.725,158.911,g,Transantarctic Mountains,1,0,0,0
GRID_00174,-85.945,-150.713,-215463.12188507186,-384154.9753666996,1537.6,59599.78,189.181,-29.039,22.399,123.544,g,Transantarctic Mountains,1,0,0,0
GRID_00175,-85.949,-150.826,-214493.08773040777,-384199.4769810861,1805.43,59864.05,189.181,-29.039,35.823,292.035,g,Transantarctic Mountains,1,0,0,0
GRID_00176,-85.963,-151.168,-211462.01491892687,-384139.62031733955,1923.56,60748.78,173.745,-27.879,35.559,19.911,g,Transantarctic Mountains,1,0,0,0
GRID_00177,-85.967,-151.283,-210481.63277154294,-384181.91135522834,1462.72,61073.37,173.745,-27.879,39.891,310.596,g,Transantarctic Mountains,1,0,0,0
GRID_00178,-85.972,-151.398,-209449.8910317895,-384126.3710855022,1826.07,61412.53,173.745,-27.879,51.423,134.915,g,Transantarctic Mountains,1,0,0,0
GRID_00179,-86.036,-153.149,-194472.25526417984,-384139.62009974814,1087.28,68072.38,173.745,-27.879,36.781,294.875,g,Transantarctic Mountains,1,0,0,0
GRID_00180,-86.04,-153.268,-193478.40580842405,-384154.34207439044,1293.22,68602.8,173.745,-27.879,38.3,148.63,g,Transantarctic Mountains,1,0,0,0
GRID_00181,-85.912,-149.638,-224445.80171942548,-383140.58271985484,1305.8,58877.67,189.181,-29.039,31.458,5.692,g,Transantarctic Mountains,1,0,0,0
GRID_00182,-85.916,-149.749,-223484.03617766415,-383199.0370700871,1241.03,59005.66,189.181,-29.039,26.275,27.205,c,Transantarctic Mountains,1,0,0,0
GRID_00183,-85.921,-149.861,-222461.61257552792,-383165.0703545098,1261.51,59150.14,189.181,-29.039,25.411,177.338,g,Transantarctic Mountains,1,0,0,0
GRID_00184,-85.93,-150.085,-220473.9552853386,-383183.78250230826,1583.22,59487.45,189.181,-29.039,39.023,140.404,g,Transantarctic Mountains,1,0,0,0
GRID_00185,-85.935,-150.197,-219454.33114822142,-383142.3436105808,1216.02,59679.46,189.181,-29.039,8.186,125.997,g,Transantarctic Mountains,1,0,0,0
GRID_00186,-85.962,-150.877,-213463.19814466647,-383155.6435184698,1344.15,61102.27,173.745,-27.879,9.752,126.639,g,Transantarctic Mountains,1,0,0,0
GRID_00187,-85.98,-151.335,-209454.9504990678,-383132.7304042484,1228.62,62351.59,173.745,-27.879,32.115,312.642,g,Transantarctic Mountains,1,0,0,0
GRID_00188,-86.044,-153.089,-194480.80458376015,-383160.2720051749,927.938,68922.73,173.745,-27.879,30.082,169.655,c,Transantarctic Mountains,1,0,0,0
GRID_00189,-86.048,-153.208,-193488.58356193517,-383175.22083618306,985.426,69449.4,173.745,-27.879,5.923,220.475,c,Transantarctic Mountains,1,0,0,0
GRID_00190,-85.924,-149.684,-223479.6061876941,-382194.4590107803,1243.24,59996.5,189.181,-29.039,36.49,274.4,g,Transantarctic Mountains,1,0,0,0
GRID_00191,-85.929,-149.796,-222458.61459571178,-382160.7979175689,1542.25,60138.6,189.181,-29.039,25.908,148.536,g,Transantarctic Mountains,1,0,0,0
GRID_00192,-85.992,-151.387,-208482.4128894868,-382177.44820103294,952.091,63635.56,173.745,-27.879,49.328,92.534,g,Transantarctic Mountains,1,0,0,0
GRID_00193,-86.044,-152.791,-196471.0128070665,-382143.5836451946,1019.35,68758.82,173.745,-27.879,34.934,270.164,g,Transantarctic Mountains,1,0,0,0
GRID_00194,-86.048,-152.909,-195485.55294029997,-382160.2810644858,1029.99,69262.13,173.745,-27.879,32.757,125.171,g,Transantarctic Mountains,1,0,0,0
GRID_00195,-86.052,-153.028,-194494.18872782035,-382177.93749404076,1005.01,69775.74,173.745,-27.879,26.618,274.7,g,Transantarctic Mountains,1,0,0,0
GRID_00196,-85.928,-149.507,-224438.5619981114,-381127.53876107367,1150.29,60863.75,189.181,-29.039,32.885,155.2,g,Transantarctic Mountains,1,0,0,0
GRID_00197,-85.932,-149.618,-223479.8403406803,-381186.4886267146,1351.21,60987.64,189.181,-29.039,30.884,286.584,g,Transantarctic Mountains,1,0,0,0
GRID_00198,-85.937,-149.73,-222460.27954208682,-381153.14765846974,1760.17,61127.43,189.181,-29.039,32.108,62.976,g,Transantarctic Mountains,1,0,0,0
GRID_00199,-85.987,-150.978,-211468.91583109275,-381154.79697808553,1326.48,63600.74,173.745,-27.879,41.133,158.892,g,Transantarctic Mountains,1,0,0,0
GRID_00200,-86.052,-152.73,-196479.28759160382,-381161.1928090106,1233.38,69627.76,173.745,-27.879,22.153,22.991,g,Transantarctic Mountains,1,0,0,0
GRID_00201,-86.056,-152.849,-195488.7870423254,-381181.5343177676,1221.23,70124.94,173.745,-27.879,33.54,55.175,g,Transantarctic Mountains,1,0,0,0
GRID_00202,-86.06,-152.968,-194499.05089689774,-381199.4082526675,1152.53,70632.49,173.745,-27.879,32.949,168.069,g,Transantarctic Mountains,1,0,0,0
GRID_00203,-85.935,-149.441,-224490.5253769725,-380213.44392734516,1184.81,61857.13,189.181,-29.039,19.985,176.377,g,Transantarctic Mountains,1,0,0,0
GRID_00204,-85.94,-149.553,-223471.4162826548,-380182.93007549486,1670.2,61979.06,189.181,-29.039,35.888,272.735,g,Transantarctic Mountains,1,0,0,0
GRID_00205,-85.999,-151.03,-210491.05182836045,-380205.2632810947,1107.57,64860.14,173.745,-27.879,11.04,26.329,g,Transantarctic Mountains,1,0,0,0
GRID_00206,-86.064,-152.787,-195503.4595366829,-380196.380473372,1145.09,70991.29,173.745,-27.879,31.431,52.356,g,Transantarctic Mountains,1,0,0,0
GRID_00207,-85.953,-149.599,-222450.92305233784,-379143.2573810056,1616.01,63106.16,189.181,-29.039,15.287,11.149,g,Transantarctic Mountains,1,0,0,0
GRID_00208,-85.957,-149.711,-221490.03719202994,-379201.87944575824,1839.74,63256.91,189.181,-29.039,8.147,26.087,g,Transantarctic Mountains,1,0,0,0
GRID_00209,-85.951,-149.309,-224478.05866803534,-378199.4534231367,1351.26,63844.5,189.181,-29.039,32.137,179.726,g,Transantarctic Mountains,1,0,0,0
GRID_00210,-85.961,-149.533,-222446.53879339364,-378137.1413524936,1574.51,64096.01,189.181,-29.039,20.087,158.575,g,Transantarctic Mountains,1,0,0,0
GRID_00211,-85.959,-149.242,-224475.38003955863,-377189.32577747107,1370.97,64838.48,189.181,-29.039,32.646,326.367,g,Transantarctic Mountains,1,0,0,0
GRID_00212,-85.964,-149.354,-223460.56076304746,-377159.75482752733,1545.02,64954.82,189.181,-29.039,34.069,138.487,g,Transantarctic Mountains,1,0,0,0
GRID_00213,-85.969,-149.467,-222440.13463134377,-377131.54334639775,1674.07,65086.18,189.181,-29.039,54.877,137.727,g,Transantarctic Mountains,1,0,0,0
GRID_00214,-85.967,-149.175,-224470.6488338789,-376179.7264059144,1474.6,65832.64,189.181,-29.039,35.478,184.297,g,Transantarctic Mountains,1,0,0,0
GRID_00215,-85.972,-149.287,-223457.25785516517,-376150.47484802635,1866.2,65947.23,189.181,-29.039,33.345,251.101,g,Transantarctic Mountains,1,0,0,0
GRID_00216,-86.027,-150.656,-211476.69808711874,-376169.86719484744,1187.34,68382.14,173.745,-27.879,37.94,166.489,g,Transantarctic Mountains,1,0,0,0
GRID_00217,-86.031,-150.772,-210502.35510015252,-376217.77548348776,1327.92,68670.87,173.745,-27.879,41.973,203.644,g,Transantarctic Mountains,1,0,0,0
GRID_00218,-85.975,-149.108,-224463.86628395112,-375170.6587166518,1492.7,66826.98,189.181,-29.039,35.368,249.912,g,Transantarctic Mountains,1,0,0,0
GRID_00219,-86.035,-150.591,-211476.27145274903,-375172.11394462804,1360.86,69342.13,173.745,-27.879,14.991,318.715,g,Transantarctic Mountains,1,0,0,0
GRID_00220,-86.109,-152.598,-194505.22350495012,-375206.558577845,1221.12,75845.23,173.745,-27.879,27.061,180.534,g,Transantarctic Mountains,1,0,0,0
GRID_00221,-86.113,-152.415,-195501.27566642492,-374198.02100378124,955.261,76257.6,173.745,-27.879,12.628,135.062,c,Transantarctic Mountains,1,0,0,0
GRID_00222,-86.118,-152.536,-194459.92736134937,-374127.79573427746,1260.46,76725.07,173.745,-27.879,33.196,253.118,g,Transantarctic Mountains,1,0,0,0
GRID_00223,-86.121,-152.352,-195509.07257850206,-373212.507299204,1101.51,77145.69,173.745,-27.879,13.177,176.571,c,Transantarctic Mountains,1,0,0,0
GRID_00224,-86.126,-152.473,-194469.27662564174,-373142.57897530927,1154.27,77607.81,173.745,-27.879,33.571,66.468,g,Transantarctic Mountains,1,0,0,0
GRID_00225,-86.13,-152.594,-193480.68443284242,-373166.4287188882,1131.71,78080.0,173.745,-27.879,37.749,210.765,g,Transantarctic Mountains,1,0,0,0
GRID_00226,-86.05,-150.162,-213468.09388340468,-372163.73963885306,1727.98,71720.43,173.745,-27.879,51.138,256.059,g,Transantarctic Mountains,1,0,0,0
GRID_00227,-86.073,-150.744,-208454.87446885178,-372131.5472006708,1070.31,73086.8,173.745,-27.879,0.416,114.54,g,Transantarctic Mountains,1,0,0,0
GRID_00228,-86.125,-152.169,-196497.09943396467,-372201.64452426037,1057.99,77589.8,173.745,-27.879,9.153,108.652,c,Transantarctic Mountains,1,0,0,0
GRID_00229,-86.13,-152.289,-195464.393489001,-372131.19951085426,1309.6,78036.48,173.745,-27.879,52.682,347.149,g,Transantarctic Mountains,1,0,0,0
GRID_00230,-86.134,-152.41,-194476.69685723068,-372157.79870524997,1264.14,78493.36,173.745,-27.879,22.499,160.642,g,Transantarctic Mountains,1,0,0,0
GRID_00231,-86.138,-152.531,-193489.76102038953,-372181.88850464846,1428.26,78960.26,173.745,-27.879,44.161,99.723,g,Transantarctic Mountains,1,0,0,0
GRID_00232,-86.049,-149.864,-215455.42853678175,-371142.45982844126,1584.29,72240.95,189.181,-29.039,5.223,253.347,g,Transantarctic Mountains,1,0,0,0
GRID_00233,-86.058,-150.096,-213463.08947260873,-371163.7251350411,1567.55,72691.25,173.745,-27.879,24.016,91.163,g,Transantarctic Mountains,1,0,0,0
GRID_00234,-86.062,-150.212,-212495.1832478859,-371217.76593544177,1400.42,72935.66,173.745,-27.879,27.663,19.79,g,Transantarctic Mountains,1,0,0,0
GRID_00235,-86.076,-150.561,-209482.0947049801,-371179.84741088847,1490.52,73744.98,173.745,-27.879,21.999,53.292,g,Transantarctic Mountains,1,0,0,0
GRID_00236,-86.057,-149.797,-215451.79121787718,-370138.66119133413,1701.08,73218.49,189.181,-29.039,15.35,227.044,g,Transantarctic Mountains,1,0,0,0
GRID_00237,-86.08,-150.378,-210451.6337786724,-370130.88765478204,1260.66,74424.22,173.745,-27.879,4.759,75.694,g,Transantarctic Mountains,1,0,0,0
GRID_00238,-86.06,-149.614,-216467.93689626467,-369167.3088829138,1731.18,73996.07,189.181,-29.039,27.942,215.65,g,Transantarctic Mountains,1,0,0,0
GRID_00239,-86.065,-149.73,-215446.103684093,-369135.38335462415,1863.69,74196.62,189.181,-29.039,41.673,49.069,g,Transantarctic Mountains,1,0,0,0
GRID_00240,-86.116,-150.228,-209476.74532648586,-366181.8506136289,1352.26,78545.44,173.745,-27.879,43.247,157.614,g,Transantarctic Mountains,1,0,0,0
GRID_00241,-86.121,-150.346,-208453.2456526806,-366140.1609246486,1206.72,78822.31,173.745,-27.879,14.469,111.379,g,Transantarctic Mountains,1,0,0,0
GRID_00242,-86.183,-152.026,-194468.12959757913,-366142.08758501185,1300.5,83860.7,173.745,-27.879,25.104,65.486,g,Transantarctic Mountains,1,0,0,0
GRID_00243,-86.187,-152.148,-193484.93220540776,-366170.91400839103,1337.73,84297.88,173.745,-27.879,39.361,287.952,c,Transantarctic Mountains,1,0,0,0
GRID_00244,-86.124,-150.16,-209478.48658762744,-365178.6577756227,1304.55,79508.48,111.92,-31.772,4.735,49.98,g,Transantarctic Mountains,1,0,0,0
GRID_00245,-86.113,-149.622,-213502.86402726124,-364227.1746623288,1910.88,79507.27,111.92,-31.772,40.783,96.677,g,Transantarctic Mountains,1,0,0,0
GRID_00246,-86.118,-149.739,-212484.75680467088,-364192.94201841747,1764.94,79731.01,111.92,-31.772,35.363,336.481,g,Transantarctic Mountains,1,0,0,0
GRID_00247,-86.107,-149.203,-216494.6332194043,-363216.36447695264,1802.11,79882.51,132.521,-33.711,55.255,16.086,g,Transantarctic Mountains,1,0,0,0
GRID_00248,-86.121,-149.554,-213494.32789058166,-363223.8222138151,1689.61,80483.56,111.92,-31.772,40.943,51.048,g,Transantarctic Mountains,1,0,0,0
GRID_00249,-86.143,-149.838,-210489.7407278433,-362209.93776090385,1656.67,82150.27,111.92,-31.772,37.814,216.172,g,Transantarctic Mountains,1,0,0,0
GRID_00251,-85.461,-156.77,-194482.0913249712,-453105.35042679677,97.114,10894.82,342.428,-23.306,5.816,238.8,c,Transantarctic Mountains,1,0,0,0
GRID_00257,-85.482,-156.525,-195508.08810331067,-450174.8743930461,476.614,13759.27,342.428,-23.306,56.4,33.445,g,Transantarctic Mountains,1,0,0,0
GRID_00260,-85.518,-155.812,-199490.81300891624,-444135.9491196625,446.597,19955.12,342.428,-23.306,26.177,72.839,g,Transantarctic Mountains,1,0,0,0
GRID_00261,-85.526,-156.027,-197469.3396633516,-444086.48384745844,516.692,19758.83,342.428,-23.306,29.388,73.76,g,Transantarctic Mountains,1,0,0,0
GRID_00262,-85.526,-155.764,-199505.70501466995,-443175.38166021655,342.721,20946.22,342.428,-23.306,10.635,49.341,g,Transantarctic Mountains,1,0,0,0
GRID_00263,-85.546,-156.039,-196493.07282187958,-442140.37300015223,646.347,21729.41,342.428,-23.306,33.272,74.87,g,Transantarctic Mountains,1,0,0,0
GRID_00264,-85.568,-155.786,-197462.29445764972,-439086.553162624,661.956,24752.86,342.428,-23.306,14.168,167.058,g,Transantarctic Mountains,1,0,0,0
GRID_00265,-85.572,-155.628,-198492.8829737989,-438144.15341254894,649.936,25813.03,342.428,-23.306,32.987,263.119,g,Transantarctic Mountains,1,0,0,0
GRID_00266,-85.576,-155.737,-197480.25641947635,-438124.43039797444,874.127,25751.94,342.428,-23.306,15.081,198.544,g,Transantarctic Mountains,1,0,0,0
GRID_00267,-85.58,-155.845,-196476.0707311182,-438099.0137002449,957.585,25729.39,342.428,-23.306,7.206,127.497,g,Transantarctic Mountains,1,0,0,0
GRID_00268,-85.587,-156.063,-194498.92877727063,-438147.6796314573,509.735,25799.9,342.428,-23.306,8.041,244.227,g,Transantarctic Mountains,1,0,0,0
GRID_00269,-85.577,-155.471,-199467.00248345337,-437103.9676330636,329.862,26809.05,342.428,-23.306,34.983,275.013,g,Transantarctic Mountains,1,0,0,0
GRID_00270,-85.584,-155.688,-197496.7194370299,-437162.6030806598,1007.34,26751.09,342.428,-23.306,27.619,280.292,g,Transantarctic Mountains,1,0,0,0
GRID_00271,-85.588,-155.797,-196486.37885206286,-437140.8031117191,821.982,26729.38,342.428,-23.306,7.835,67.807,g,Transantarctic Mountains,1,0,0,0
GRID_00272,-85.592,-155.906,-195476.83712601993,-437116.74369069166,791.442,26744.81,342.428,-23.306,35.701,58.575,g,Transantarctic Mountains,1,0,0,0
GRID_00273,-85.585,-155.421,-199486.52773504186,-436138.631818638,688.429,27785.37,342.428,-23.306,22.058,244.18,g,Transantarctic Mountains,1,0,0,0
GRID_00274,-85.596,-155.748,-196502.83441755435,-436179.4581663085,1039.83,27729.38,342.428,-23.306,38.784,34.198,g,Transantarctic Mountains,1,0,0,0
GRID_00275,-85.608,-156.076,-193473.48313333717,-436104.4585761163,669.645,27880.92,342.428,-23.306,30.159,212.437,g,Transantarctic Mountains,1,0,0,0
GRID_00276,-85.55,-154.187,-210490.06491421626,-435167.6077636428,308.937,20591.5,388.979,-27.831,24.517,152.664,g,Transantarctic Mountains,1,0,0,0
GRID_00277,-85.601,-155.589,-197487.80732662437,-435137.37610926933,993.492,28749.57,388.979,-27.831,22.047,237.119,g,Transantarctic Mountains,1,0,0,0
GRID_00278,-85.616,-156.027,-193492.92486461598,-435143.97120574926,932.282,28875.77,388.979,-27.831,25.754,22.485,g,Transantarctic Mountains,1,0,0,0
GRID_00279,-85.559,-154.135,-210457.9698639561,-434095.7483051612,631.771,20989.39,388.979,-27.831,12.869,335.053,g,Transantarctic Mountains,1,0,0,0
GRID_00280,-85.563,-154.242,-209457.90337773494,-434096.2719367759,424.574,21901.97,388.979,-27.831,21.048,8.721,g,Transantarctic Mountains,1,0,0,0
GRID_00281,-85.567,-154.349,-208458.57011035059,-434094.5767236958,360.878,22821.72,388.979,-27.831,16.703,56.349,c,Transantarctic Mountains,1,0,0,0
GRID_00282,-85.617,-155.758,-195489.11082539224,-434131.5923329986,989.431,29743.27,388.979,-27.831,33.139,324.952,g,Transantarctic Mountains,1,0,0,0
GRID_00283,-85.621,-155.868,-194477.4524059166,-434109.16446330486,860.161,29790.45,388.979,-27.831,21.185,70.866,g,Transantarctic Mountains,1,0,0,0
GRID_00284,-85.567,-154.083,-210471.63334919547,-433122.1173626422,465.528,21421.93,388.979,-27.831,37.337,282.463,g,Transantarctic Mountains,1,0,0,0
GRID_00285,-85.614,-155.38,-198484.85189200076,-433129.00370643963,759.236,30799.6,388.979,-27.831,42.592,327.171,g,Transantarctic Mountains,1,0,0,0
GRID_00286,-85.633,-155.929,-193482.9611479383,-433124.5891620664,893.597,30866.47,388.979,-27.831,26.58,246.902,g,Transantarctic Mountains,1,0,0,0
GRID_00287,-85.575,-154.031,-210483.7053617655,-432148.8242186888,465.079,21877.82,388.979,-27.831,7.374,350.937,g,Transantarctic Mountains,1,0,0,0
GRID_00288,-85.634,-155.659,-195477.03914424253,-432108.94535028253,769.462,31742.4,388.979,-27.831,35.522,327.216,g,Transantarctic Mountains,1,0,0,0
GRID_00289,-85.638,-155.769,-194468.5804547394,-432086.81055926986,1037.73,31786.62,388.979,-27.831,9.56,247.55,g,Transantarctic Mountains,1,0,0,0
GRID_00290,-85.641,-155.88,-193497.82244944194,-432165.0179789174,1002.57,31862.17,388.979,-27.831,24.5,215.336,g,Transantarctic Mountains,1,0,0,0
GRID_00291,-85.587,-154.086,-209498.51013267442,-431176.9900100487,337.73,23235.74,388.979,-27.831,6.848,105.214,g,Transantarctic Mountains,1,0,0,0
GRID_00292,-85.619,-154.952,-201484.57523972754,-431141.6907932083,718.762,30437.21,388.979,-27.831,15.439,230.5,g,Transantarctic Mountains,1,0,0,0
GRID_00293,-85.623,-155.061,-200480.6047739672,-431129.82118976215,541.879,31361.66,388.979,-27.831,27.377,186.356,g,Transantarctic Mountains,1,0,0,0
GRID_00294,-85.623,-154.792,-202502.51458657373,-430183.82953775284,555.941,29930.29,388.979,-27.831,13.9,7.117,g,Transantarctic Mountains,1,0,0,0
GRID_00295,-85.627,-154.901,-201499.26439075952,-430174.41297906765,579.374,30837.71,388.979,-27.831,17.785,2.379,g,Transantarctic Mountains,1,0,0,0
GRID_00296,-85.631,-155.01,-200496.7840891493,-430162.73866063467,594.11,31750.69,388.979,-27.831,23.985,10.674,g,Transantarctic Mountains,1,0,0,0
GRID_00297,-85.635,-155.12,-199487.57109253618,-430152.2912593549,437.202,32668.71,388.979,-27.831,7.228,293.14,c,Transantarctic Mountains,1,0,0,0
GRID_00298,-85.654,-155.67,-194498.1096177307,-430164.88647609286,916.904,33783.24,388.979,-27.831,27.451,253.481,g,Transantarctic Mountains,1,0,0,0
GRID_00299,-85.658,-155.78,-193493.4636684843,-430140.847070751,966.792,33854.34,388.979,-27.831,11.247,99.81,g,Transantarctic Mountains,1,0,0,0
GRID_00300,-85.632,-154.74,-202475.24357928464,-429114.8074289611,410.638,30365.89,388.979,-27.831,8.25,309.838,c,Transantarctic Mountains,1,0,0,0
GRID_00301,-85.636,-154.85,-201466.1815681823,-429109.02730060444,429.725,31264.81,388.979,-27.831,2.544,256.636,g,Transantarctic Mountains,1,0,0,0
GRID_00302,-85.64,-154.959,-200465.37843324814,-429097.45814198727,444.576,32165.81,388.979,-27.831,6.247,42.296,g,Transantarctic Mountains,1,0,0,0
GRID_00303,-85.643,-155.069,-199503.6958376996,-429185.7215770394,437.192,33072.37,388.979,-27.831,8.683,265.174,c,Transantarctic Mountains,1,0,0,0
GRID_00304,-85.647,-155.178,-198504.25879190318,-429169.7199478027,788.632,33984.16,388.979,-27.831,20.191,167.315,g,Transantarctic Mountains,1,0,0,0
GRID_00305,-85.655,-155.399,-196485.2723563592,-429141.2675596186,824.747,34729.36,388.979,-27.831,17.933,65.595,g,Transantarctic Mountains,1,0,0,0
GRID_00306,-85.666,-155.73,-193511.2065348283,-429178.83145332366,920.547,34850.76,388.979,-27.831,21.372,24.446,g,Transantarctic Mountains,1,0,0,0
GRID_00307,-85.64,-154.689,-202485.21925850408,-428148.02640691394,570.829,30819.28,388.979,-27.831,16.673,100.87,g,Transantarctic Mountains,1,0,0,0
GRID_00308,-85.648,-154.908,-200478.34998852276,-428131.0547186584,571.083,32601.91,388.979,-27.831,28.012,113.75,g,Transantarctic Mountains,1,0,0,0
GRID_00309,-85.652,-155.018,-199472.33757805105,-428120.90669339936,616.433,33500.75,388.979,-27.831,22.286,208.988,g,Transantarctic Mountains,1,0,0,0
