target,proj_x_epsg3031,proj_y_epsg3031,wgs84_elev_from_pgc,dist_coast_scar_km,precipitation_racmo,temperature_racmo,slope_dem,aspect_sin,aspect_cos,litho_a,litho_b,litho_c,litho_d,litho_g,litho_n,litho_p,litho_s,litho_w,region_tm,region_svl,region_nvl,region_nwap
clr_total_mg_l_k,0.0916481539607048,0.07956376671791077,0.06325561553239822,0.15648531913757324,0.11526034027338028,0.10631239414215088,0.03912363573908806,0.05165231227874756,0.04366813600063324,0.0,0.0,0.023884644731879234,0.0,0.0025642868131399155,0.0,0.0,0.0010606335708871484,0.014652656391263008,0.17091788351535797,0.03995024412870407,0.0,0.0
clr_total_mg_l_mg2,0.024526547640562057,0.025445371866226196,0.03875747323036194,0.041834548115730286,0.05889547988772392,0.3314867913722992,0.027816258370876312,0.04026005417108536,0.025542110204696655,0.0013338611461222172,0.0,0.018252965062856674,0.05659305304288864,0.07614713907241821,0.004418016877025366,0.0,0.07473582774400711,0.046179115772247314,0.08403212577104568,0.02374330535531044,0.0,0.0
clr_total_mg_l_na,0.06944144517183304,0.07357903569936752,0.04051629826426506,0.0681118443608284,0.09605660289525986,0.04596453160047531,0.04259847477078438,0.03355666249990463,0.04756377637386322,0.0,0.0,0.12071429193019867,0.0,0.028185568749904633,0.0,0.0,0.002011367352679372,0.06339108198881149,0.18342572450637817,0.08488327264785767,0.0,0.0
clr_total_mg_l_sr2,0.029982104897499084,0.043384749442338943,0.08613467961549759,0.15936054289340973,0.06130208447575569,0.19271597266197205,0.05968474596738815,0.022650279104709625,0.04539743438363075,0.0,0.0,0.09236563742160797,0.04602492228150368,0.08421044051647186,0.0,0.0,0.04376024380326271,0.0,0.0,0.02017439715564251,0.012851701118052006,0.0
digest_mg_kg_al3082,0.10224011540412903,0.063893623650074,0.055974967777729034,0.06105458363890648,0.1341104507446289,0.211953267455101,0.03411087766289711,0.019182845950126648,0.03184913098812103,0.0,0.0,0.027943702414631844,0.0,0.10872764140367508,0.0,0.0,0.06994485855102539,0.024556903168559074,0.04344821348786354,0.011008711531758308,0.0,0.0
digest_mg_kg_as1890,0.09024624526500702,0.16255499422550201,0.1059318408370018,0.08606510609388351,0.058017194271087646,0.14344237744808197,0.026013709604740143,0.04466869682073593,0.06091431528329849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06832575052976608,0.0,0.0,0.1538197547197342
digest_mg_kg_b_2496,0.09926629066467285,0.06712912023067474,0.12621071934700012,0.09298411011695862,0.11357975006103516,0.17573554813861847,0.13536256551742554,0.14317789673805237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03551206737756729,0.0,0.011041835881769657,0.0,0.0,0.0
digest_mg_kg_ba4554,0.1399252563714981,0.061140719801187515,0.03690502420067787,0.09386784583330154,0.07698290795087814,0.0916888639330864,0.08913727104663849,0.03487261012196541,0.055097632110118866,0.0,0.0,0.08062577992677689,0.0,0.045882321894168854,0.0,0.0,0.08379432559013367,0.07234548777341843,0.0360720232129097,0.0016619913512840867,0.0,0.0
digest_mg_kg_be3130,0.06515412777662277,0.11672499030828476,0.2109406590461731,0.057366956025362015,0.09218969941139221,0.05729738250374794,0.06330141425132751,0.061594340950250626,0.07692064344882965,0.0,0.0,0.014354641549289227,0.0,0.0,0.0,0.0,0.07051485031843185,0.016309553757309914,0.09733071178197861,0.0,0.0,0.0
digest_mg_kg_co2286,0.09022629261016846,0.05080829933285713,0.07678571343421936,0.08871056139469147,0.12206694483757019,0.06762801855802536,0.03769468516111374,0.032925792038440704,0.07744188606739044,0.0,0.0,0.2003221958875656,0.0,0.013005765154957771,0.0,0.0,0.12518499791622162,0.0,0.01719878613948822,0.0,0.0,0.0
digest_mg_kg_cr2835,0.09398399293422699,0.08974350243806839,0.03306218981742859,0.052508942782878876,0.1716000884771347,0.1782386302947998,0.019544921815395355,0.03584786504507065,0.028675591573119164,0.0,0.0,0.10046989470720291,0.0,0.020335637032985687,0.0,0.0,0.04143284633755684,0.0066200136207044125,0.10643021762371063,0.02150561660528183,0.0,0.0
digest_mg_kg_cu3247,0.07989214360713959,0.06258562207221985,0.11612614244222641,0.09507285058498383,0.07489105314016342,0.3162406384944916,0.08198781311511993,0.081154465675354,0.027693593874573708,0.0,0.0,0.0344901941716671,0.0,0.0,0.0,0.0,0.0,0.0,0.02986544370651245,0.0,0.0,0.0
digest_mg_kg_fe2599,0.08913323283195496,0.0628950297832489,0.10976526141166687,0.09521612524986267,0.06981366872787476,0.11679457128047943,0.03876914456486702,0.030789874494075775,0.03102688305079937,0.0,0.0,0.09631968289613724,0.011461694724857807,0.06403619050979614,0.0,0.0567421019077301,0.0728328675031662,0.0,0.033660922199487686,0.02074277587234974,0.0,0.0
digest_mg_kg_k_7664,0.04922991618514061,0.0355108343064785,0.0338277593255043,0.09757383912801743,0.4455888867378235,0.07309083640575409,0.010461940430104733,0.04694326967000961,0.03595821559429169,0.0,0.0,0.005110702943056822,0.0,0.003173637203872204,0.0,0.0,0.002460242947563529,0.037559956312179565,0.02583869732916355,0.09767128527164459,0.0,0.0
